Date,User,Text,Link
"August 18, 2018 at 01:32PM",@realDonaldTrump,".....Censorship is a very dangerous thing &amp; absolutely impossible to police. If you are weeding out Fake News, there is nothing so Fake as CNN &amp; MSNBC, &amp; yet I do not ask that their sick behavior be removed. I get used to it and watch with a grain of salt, or don’t watch at all..",http://twitter.com/realDonaldTrump/status/1030779412973846529
"August 18, 2018 at 01:40PM",@realDonaldTrump,"....Too many voices are being destroyed, some good &amp; some bad, and that cannot be allowed to happen. Who is making the choices, because I can already tell you that too many mistakes are being made. Let everybody participate, good &amp; bad, and we will all just have to figure it out!",http://twitter.com/realDonaldTrump/status/1030781399920455681
"August 18, 2018 at 01:46PM",@realDonaldTrump,"All of the fools that are so focused on looking only at Russia should start also looking in another direction, China. But in the end, if we are smart, tough and well prepared, we will get along with everyone!",http://twitter.com/realDonaldTrump/status/1030782921500766209
"August 18, 2018 at 03:06PM",@realDonaldTrump,https://t.co/5kIR5EggBp,http://twitter.com/realDonaldTrump/status/1030803123676348416
"August 18, 2018 at 03:12PM",@realDonaldTrump,"Has anyone looked at the mistakes that John Brennan made while serving as CIA Director? He will go down as easily the WORST in history &amp; since getting out, he has become nothing less than a loudmouth, partisan, political hack who cannot be trusted with the secrets to our country!",http://twitter.com/realDonaldTrump/status/1030804685136035841
"August 18, 2018 at 03:34PM",@realDonaldTrump,Great Job  Rachel Campos-Duffy on @foxandfriends.,http://twitter.com/realDonaldTrump/status/1030810247127027712
"August 18, 2018 at 03:39PM",@realDonaldTrump,"The Economy is stronger and better than ever before. Importantly, there remains tremendous potential - it will only get better with time!",http://twitter.com/realDonaldTrump/status/1030811421007929345
"August 18, 2018 at 09:39PM",@realDonaldTrump,https://t.co/TfRmZA8RWQ,http://twitter.com/realDonaldTrump/status/1030902046520696832
"August 18, 2018 at 11:51PM",@realDonaldTrump,"The United States has ended the ridiculous 230 Million Dollar yearly development payment to Syria. Saudi Arabia and other rich countries in the Middle East will start making payments instead of the U.S. I want to develop the U.S., our military and countries that help us!",http://twitter.com/realDonaldTrump/status/1030935164178903044
"August 19, 2018 at 12:04AM",@realDonaldTrump,"I allowed White House Counsel Don McGahn, and all other requested members of the White House Staff, to fully cooperate with the Special Councel. In addition we readily gave over one million pages of documents. Most transparent in history. No Collusion, No Obstruction. Witch Hunt!",http://twitter.com/realDonaldTrump/status/1030938589847269378
"August 19, 2018 at 12:12AM",@realDonaldTrump,"I allowed White House Counsel Don McGahn, and all other requested members of the White House Staff, to fully cooperate with the Special Counsel. In addition we readily gave over one million pages of documents. Most transparent in history. No Collusion, No Obstruction. Witch Hunt!",http://twitter.com/realDonaldTrump/status/1030940529037651968
"August 19, 2018 at 01:01PM",@realDonaldTrump,"The failing @nytimes wrote a Fake piece today implying that because White House Councel Don McGahn was giving hours of testimony to the Special Councel, he must be a John Dean type “RAT.” But I allowed him and all others to testify - I didn’t have to. I have nothing to hide......",http://twitter.com/realDonaldTrump/status/1031134125602820096
"August 19, 2018 at 01:15PM",@realDonaldTrump,....and have demanded transparency so that this Rigged and Disgusting Witch Hunt can come to a close. So many lives have been ruined over nothing - McCarthyism at its WORST! Yet Mueller &amp; his gang of Dems refuse to look at the real crimes on the other side - Media is even worse!,http://twitter.com/realDonaldTrump/status/1031137499995930624
"August 19, 2018 at 01:30PM",@realDonaldTrump,"No Collusion and No Obstruction, except by Crooked Hillary and the Democrats. All of the resignations and corruption, yet heavily conflicted Bob Mueller refuses to even look in that direction. What about the Brennan, Comey, McCabe, Strzok lies to Congress, or Crooked’s Emails!",http://twitter.com/realDonaldTrump/status/1031141396776984576
"August 19, 2018 at 02:06PM",@realDonaldTrump,"The Failing New York Times wrote a story that made it seem like the White House Councel had TURNED on the President, when in fact it is just the opposite - &amp; the two Fake reporters knew this. This is why the Fake News Media has become the Enemy of the People. So bad for America!",http://twitter.com/realDonaldTrump/status/1031150465759633408
"August 19, 2018 at 02:14PM",@realDonaldTrump,"Some members of the media are very Angry at the Fake Story in the New York Times. They actually called to complain and apologize - a big step forward. From the day I announced, the Times has been Fake News, and with their disgusting new Board Member, it will only get worse!",http://twitter.com/realDonaldTrump/status/1031152483949838336
"August 19, 2018 at 02:24PM",@realDonaldTrump,"Study the late Joseph McCarthy, because we are now in period with Mueller and his gang that make Joseph McCarthy look like a baby! Rigged Witch Hunt!",http://twitter.com/realDonaldTrump/status/1031154974942810114
"August 20, 2018 at 01:28PM",@realDonaldTrump,"Disgraced and discredited Bob Mueller and his whole group of Angry Democrat Thugs spent over 30 hours with the White House Councel, only with my approval, for purposes of transparency. Anybody needing that much time when they know there is no Russian Collusion is just someone....",http://twitter.com/realDonaldTrump/status/1031503298967363586
"August 20, 2018 at 01:38PM",@realDonaldTrump,"....looking for trouble. They are enjoying ruining people’s lives and REFUSE to look at the real corruption on the Democrat side - the lies, the firings, the deleted Emails and soooo much more! Mueller’s Angry Dems are looking to impact the election. They are a National Disgrace!",http://twitter.com/realDonaldTrump/status/1031505811074412544
"August 20, 2018 at 01:48PM",@realDonaldTrump,"Where’s the Collusion? They made up a phony crime called Collusion, and when there was no Collusion they say there was Obstruction (of a phony crime that never existed). If you FIGHT BACK or say anything bad about the Rigged Witch Hunt, they scream Obstruction!",http://twitter.com/realDonaldTrump/status/1031508193107763200
"August 20, 2018 at 04:13PM",@realDonaldTrump,"I hope John Brennan, the worst CIA Director in our country’s history, brings a lawsuit. It will then be very easy to get all of his records, texts, emails and documents to show not only the poor job he did, but how he was involved with the Mueller Rigged Witch Hunt. He won’t sue!",http://twitter.com/realDonaldTrump/status/1031544711717302272
"August 20, 2018 at 04:23PM",@realDonaldTrump,"Everybody wants to keep their Security Clearance, it’s worth great prestige and big dollars, even board seats, and that is why certain people are coming forward to protect Brennan. It certainly isn’t because of the good job he did! He is a political “hack.”",http://twitter.com/realDonaldTrump/status/1031547390644420613
"August 20, 2018 at 04:36PM",@realDonaldTrump,"Will Bruce Ohr, whose family received big money for helping to create the phony, dirty and discredited Dossier, ever be fired from the Jeff Sessions  “Justice” Department? A total joke!",http://twitter.com/realDonaldTrump/status/1031550517552603138
"August 20, 2018 at 04:46PM",@realDonaldTrump,"“Bruce Ohr is at the center of FALSE ALLEGATIONS which led to a multi-million dollar investigation into what apparently didn’t happen.” Darrell Issa, House Oversight. We can take out the word “apparently.”  @FoxNews",http://twitter.com/realDonaldTrump/status/1031553002371522561
"August 20, 2018 at 07:14PM",@realDonaldTrump,"It is outrageous that Poisonous Synthetic Heroin Fentanyl comes pouring into the U.S. Postal System from China. We can, and must, END THIS NOW! The Senate should pass the STOP ACT – and firmly STOP this poison from killing our children and destroying our country. No more delay!",http://twitter.com/realDonaldTrump/status/1031590431379865600
"August 21, 2018 at 01:49AM",@realDonaldTrump,https://t.co/PeF12D2IqJ,http://twitter.com/realDonaldTrump/status/1031689704067018752
"August 21, 2018 at 03:46AM",@realDonaldTrump,".@DianeHarkey is an extraordinary woman of great accomplishment &amp; potential. She is running as a very popular Republican for the Congressional seat of my friend Darrell Issa-with his complete support. Diane is strong on crime, loves our Military &amp; Vets-has my total Endorsement!",http://twitter.com/realDonaldTrump/status/1031719084680007680
"August 21, 2018 at 04:06AM",@realDonaldTrump,Just watched former Intelligence Official Phillip Mudd become totally unglued and weird while debating wonderful @PARISDENNARD over Brennan’s Security Clearance. Dennard destroyed him but Mudd is in no mental condition to have such a Clearance. Should be REVOKED? @seanhannity,http://twitter.com/realDonaldTrump/status/1031724100719403009
"August 21, 2018 at 05:40AM",@realDonaldTrump,"Will be going to the Great State of West Virginia on Tuesday Night to campaign &amp; do a Rally Speech for a hard working and spectacular person, A.G. Patrick Morrisey, who is running for the U.S. Senate. Patrick has great Energy &amp; Stamina-I need his VOTE to MAGA. Total Endorsement!",http://twitter.com/realDonaldTrump/status/1031747927511916544
"August 21, 2018 at 05:53AM",@realDonaldTrump,"I am hearing so many great things about the Republican Party’s California Gubernatorial Candidate, John Cox. He is a very successful businessman who is tired of high Taxes &amp; Crime. He will Make California Great Again &amp;  make you proud of your Great State again. Total Endorsement!",http://twitter.com/realDonaldTrump/status/1031751198540550144
"August 21, 2018 at 12:38PM",@realDonaldTrump,A Blue Wave means Crime and Open Borders. A Red Wave means Safety and Strength!,http://twitter.com/realDonaldTrump/status/1031852996567748613
"August 21, 2018 at 12:55PM",@realDonaldTrump,Even James Clapper has admonished John Brennan for having gone totally off the rails. Maybe Clapper is being nice to me so he doesn’t lose his Security Clearance for lying to Congress!,http://twitter.com/realDonaldTrump/status/1031857204767453184
